Bank,Account,Receiving_currency,Payment_currency
1,8051CA0E0,US Dollar,
1,8051F7290,,US Dollar
1,805206DE0,US Dollar,
1,8052B9FC0,US Dollar,US Dollar
1,805692A70,US Dollar,US Dollar
1,80570AD10,US Dollar,US Dollar
1,8057C6510,,US Dollar
1,8057F1160,US Dollar,
1,8058BA820,"US Dollar,Euro","US Dollar,Euro"
1,8059E4C90,US Dollar,US Dollar
1,805AADE00,US Dollar,US Dollar
1,805B56670,,US Dollar
1,805B7ED70,US Dollar,
1,805B8ADA0,,US Dollar
1,805B99C00,US Dollar,
1,805BFDFB0,US Dollar,
1,805CD9DA0,US Dollar,
1,805DC9650,US Dollar,US Dollar
1,805DFDC10,US Dollar,US Dollar
1,805EA5D50,US Dollar,
1,805F9FF90,US Dollar,US Dollar
1,805FFD840,US Dollar,US Dollar
1,806019530,,US Dollar
1,806020040,,US Dollar
1,806021030,US Dollar,
1,80606FFF0,,US Dollar
1,806407F20,,US Dollar
1,806466210,US Dollar,US Dollar
1,80671B700,US Dollar,US Dollar
1,8067840D0,US Dollar,
1,806790490,US Dollar,US Dollar
1,806801F10,US Dollar,
1,8069CC680,,US Dollar
1,8069FFCD0,US Dollar,
1,806A344E0,US Dollar,
1,806C0D280,US Dollar,US Dollar
1,806C67C70,,US Dollar
1,806CEF1B0,,US Dollar
1,806CF53C0,,US Dollar
1,806CF7B00,,US Dollar
1,806D11ED0,US Dollar,US Dollar
1,806E0FDC0,US Dollar,US Dollar
1,806E789C0,,US Dollar
1,806EF4540,,US Dollar
1,807101120,,US Dollar
1,8072CC4B0,,US Dollar
1,807333240,US Dollar,
1,8073507F0,US Dollar,
1,8075613A0,,US Dollar
1,8075B5DB0,US Dollar,
1,8075C4290,,US Dollar
1,8075FA190,,US Dollar
1,8077E7430,US Dollar,
1,807C8CC80,US Dollar,
1,807D38000,US Dollar,
1,807D6F6B0,US Dollar,US Dollar
1,8082E3A00,US Dollar,
1,80833F550,,US Dollar
1,808349D30,US Dollar,
1,8088B44A0,US Dollar,
1,8088B5600,US Dollar,US Dollar
1,8088F44E0,,US Dollar
1,80899D2E0,US Dollar,
1,808A1E9B0,US Dollar,
1,808BA5C50,,US Dollar
1,808BD1EF0,US Dollar,
1,808C3B5B0,,US Dollar
1,808E51DC0,,US Dollar
1,808E8B250,,US Dollar
1,808EC1590,,US Dollar
1,808EEDD30,,US Dollar
1,808F27100,US Dollar,US Dollar
1,808F86430,US Dollar,
1,808F88A10,US Dollar,
1,809208280,US Dollar,
1,809222480,,US Dollar
1,809354980,US Dollar,
1,809363420,US Dollar,
1,8096DF9C0,US Dollar,
1,80974A9E0,US Dollar,
1,8097A9FB0,,US Dollar
1,8097DF140,US Dollar,US Dollar
1,809BDE7D0,US Dollar,
1,809D020F0,US Dollar,
1,809FCA250,US Dollar,
1,809FFB110,,US Dollar
1,809FFB730,,US Dollar
1,80A028560,US Dollar,
1,80A033800,US Dollar,
1,80A0FC8C0,,US Dollar
1,80A31D7C0,US Dollar,
1,80A3841A0,US Dollar,
1,80A6B4870,US Dollar,
1,80A84AC70,US Dollar,
1,80A8CF3F0,US Dollar,
1,80AA7B1E0,,US Dollar
1,80AA9B990,US Dollar,
1,80AAD3C60,US Dollar,
1,80AB70990,US Dollar,
1,80AE1BEB0,US Dollar,
1,80AEDAE40,US Dollar,
1,80AFD5950,Yen,"US Dollar,Yen"
1,80B382FC0,US Dollar,
1,80B38FE00,US Dollar,
1,80B4495C0,US Dollar,
1,80B4B2420,US Dollar,
1,80B6AA340,,US Dollar
1,80B6D96C0,,US Dollar
1,80B6DAD50,,US Dollar
1,80B7F1E70,US Dollar,US Dollar
1,80BD69830,US Dollar,
1,80BD8C040,US Dollar,
1,80BDA7CB0,US Dollar,
1,80BDD9580,US Dollar,
1,80C33ACD0,US Dollar,
1,80C356B30,"US Dollar,Euro","US Dollar,Euro"
1,80C4EEEC0,US Dollar,
1,80C6C5F90,US Dollar,
1,80C6FF450,US Dollar,
1,80C7A6A00,US Dollar,
1,80C8148D0,US Dollar,
1,80CA26E70,US Dollar,
1,80CBC2840,US Dollar,
1,80CC019F0,US Dollar,
1,80D01C9D0,US Dollar,
1,80D04B860,,US Dollar
1,80D058170,US Dollar,
1,80D109180,US Dollar,US Dollar
1,80D160E50,,US Dollar
1,80D194090,US Dollar,
1,80D2873D0,US Dollar,
1,80D582800,,US Dollar
1,80D7D6130,US Dollar,
1,80D923450,,US Dollar
1,80DAE9850,,US Dollar
1,80DC16FC0,US Dollar,US Dollar
1,80DCCE720,US Dollar,
1,80DFDF1A0,US Dollar,
1,80E032E60,,US Dollar
1,80E0DD4E0,US Dollar,
1,80E1DBA50,,US Dollar
1,80E1F02C0,US Dollar,
1,80E40B2D0,US Dollar,
1,80E52E7F0,US Dollar,US Dollar
1,80E570E40,US Dollar,
1,80E67BF60,US Dollar,
1,80EC533B0,US Dollar,US Dollar
1,80ECB2770,US Dollar,US Dollar
1,80EDAC4D0,US Dollar,
1,80EEB19C0,US Dollar,
1,80F09C730,US Dollar,
1,80F2D9FD0,,US Dollar
1,80F955AD0,US Dollar,
1,80F987430,US Dollar,US Dollar
1,80FEE9750,US Dollar,
1,810437340,US Dollar,
1,810452BB0,US Dollar,
1,8104F1830,US Dollar,
1,81075EA10,US Dollar,
1,810C480A0,US Dollar,US Dollar
1,811A59E50,,US Dollar
1,811CDC190,US Dollar,US Dollar
1,812157610,US Dollar,
1,8126EF0B0,US Dollar,
1,812701A80,US Dollar,
1,812803E50,US Dollar,
1,812806030,,US Dollar
1,81289C190,US Dollar,
1,812932A50,US Dollar,
1,81297CB70,US Dollar,
1,812B47D50,US Dollar,
1,812B49420,US Dollar,
1,812F7DEA0,US Dollar,
1,812FD8820,US Dollar,
1,8132481A0,US Dollar,
1,8132FE010,,US Dollar
1,813329E80,US Dollar,
1,8135C6A40,US Dollar,
1,813837720,US Dollar,
1,8139DAB30,US Dollar,
1,8144437B0,,US Dollar
1,814803AC0,US Dollar,
3,8000451C0,Yuan,Yuan
3,800045510,,Yuan
3,80005EC70,,Yuan
3,80005EFA0,,Yuan
3,80005F220,,Yuan
3,800069180,,Yuan
3,8000691D0,Yuan,Yuan
3,800069450,,Yuan
3,800069740,Yuan,Yuan
3,8000698E0,Yuan,Yuan
3,800069AA0,Yuan,Yuan
3,80006A330,Yuan,Yuan
3,80006A8B0,,Yuan
3,80006B2A0,,Yuan
3,80006BB40,Rupee,Rupee
3,80006CB30,Yuan,Yuan
3,80006CD40,,Yuan
3,80006CD90,,Yuan
3,80006D700,,Yuan
3,80006DAC0,Yuan,Yuan
3,80006E160,,Yuan
3,80006E6C0,,Yuan
3,800070010,Yuan,Yuan
3,800071650,,Yuan
3,800071C90,,Yuan
3,800072350,Yuan,Yuan
3,800072710,,Yuan
3,800072990,,Yuan
3,800072B30,,Yuan
3,80007D510,Rupee,Rupee
3,80007D900,Rupee,Rupee
3,80007E300,,Rupee
3,80007F520,Rupee,Rupee
3,800081670,,Rupee
3,8000816C0,,Rupee
3,800362160,,Yuan
3,8003662F0,,Yuan
3,800367430,,Yuan
3,800367480,,Yuan
3,80036A140,,Yuan
3,80036B3A0,,Yuan
3,80036B530,Yuan,
3,80036BBC0,Yuan,Yuan
3,80036E320,,Yuan
3,80036E720,,Yuan
3,80036F2C0,,Yuan
3,800370700,Yuan,Yuan
3,80037C8A0,,Yuan
3,80079AFA0,,Yuan
3,80079BB20,Yuan,Yuan
3,80079C380,,Yuan
3,80079E780,Yuan,Yuan
3,80079EFF0,,Yuan
3,80079F310,,Yuan
3,80079F710,,Yuan
3,80079F850,,Yuan
3,80079FA80,,Yuan
3,80079FAD0,,Yuan
3,8007A0AE0,Yuan,
3,8007A1320,,Yuan
3,8007A1410,,Yuan
3,8007A1550,,Yuan
3,8007A2640,,Yuan
3,8007A2780,,Yuan
3,8007B44C0,,Yuan
3,8007B4F40,Yuan,Yuan
3,8007B6190,,Yuan
3,8007B6620,,Yuan
3,8007B6B70,,Yuan
3,8007B8090,,Yuan
3,8007B9AB0,,Yuan
3,8007BAD90,,Yuan
3,8007BB400,,Yuan
3,8007BB540,,Yuan
3,8007BD470,Yuan,
3,8007BD860,,Yuan
3,8007BDA40,,Yuan
3,8007BFE90,,Yuan
3,8007C01B0,,Yuan
3,8007C0EB0,,Yuan
3,8007C1440,Yuan,
3,8007C2060,,Yuan
3,8007C2520,,Yuan
3,8007C31A0,,Yuan
3,8007C3970,,Yuan
3,8007C3CF0,Yuan,Yuan
3,8007C6EC0,,Yuan
3,8007C70A0,,Yuan
3,8007C7610,,Yuan
3,8007C82A0,,Yuan
3,8007C9D40,,Yuan
3,80091C7D0,,Yuan
3,80091CF10,Yuan,
3,800D5D050,Yuan,
3,800E07DC0,Yuan,Yuan
3,800E07FB0,,Yuan
3,800E0A8F0,Yuan,Yuan
3,800E0AA20,Yuan,
3,800E0AEC0,,Yuan
3,800E0BEC0,,Yuan
3,800E0C480,Yuan,Yuan
3,800E0E770,,Yuan
3,800E0E950,Yuan,Yuan
3,800E0ED10,Yuan,
3,800E0FBF0,Yuan,Yuan
3,800E160A0,Yuan,Yuan
3,800E17100,"Yuan,US Dollar","Yuan,US Dollar"
3,800E17E90,Yuan,Yuan
3,800E18940,Yuan,Yuan
3,800E19120,,Yuan
3,800E1AED0,,Yuan
3,800E1B8D0,Yuan,Yuan
3,800E1BE50,Yuan,
3,800E1E300,Yuan,Yuan
3,800E5F1D0,Yuan,
3,8010134C0,Yuan,Yuan
3,8011FD100,Yuan,Yuan
3,8013CF950,Yuan,Yuan
3,80140A8E0,Yuan,Yuan
3,80140AF50,"US Dollar,Yuan","Yuan,US Dollar"
3,80140B800,Yuan,Yuan
3,80140C3E0,,Yuan
3,801545A10,,Yuan
3,801581F10,,Yuan
3,801582570,Yuan,
3,80159E5A0,Yuan,
3,8017B13F0,Yuan,Yuan
3,801AA9910,Yuan,
3,801AAA4E0,,Yuan
3,801AAA920,Yuan,Yuan
3,801AABAB0,Yuan,Yuan
3,801AAC500,,Yuan
3,801AACD00,Yuan,Yuan
3,801B84140,Yuan,
3,801D9C140,,Yuan
3,801DF2DC0,Yuan,Yuan
3,801E636B0,Yuan,
3,801E63700,,Yuan
3,801E63E60,Yuan,
3,801E644B0,,Yuan
3,801E67840,Yuan,Yuan
3,801E6D500,,Yuan
3,802075180,Yuan,Yuan
3,80213EAF0,,Yuan
3,80213EFD0,Yuan,Yuan
3,80213F520,Yuan,
3,8021400C0,Yuan,Yuan
3,802141CE0,Yuan,Yuan
3,8021422C0,Yuan,Yuan
3,802147A90,,Yuan
3,802147D20,,Yuan
3,802148330,,Yuan
3,802149430,,Yuan
3,80214D310,,Yuan
3,80214E4B0,Yuan,Yuan
3,802152210,Yuan,
3,8021531C0,Yuan,Yuan
3,8021542A0,Yuan,
3,802154A70,Yuan,Yuan
3,802158210,,Yuan
3,80215BC70,US Dollar,"Yuan,US Dollar"
3,80215D440,,Yuan
3,802160660,Yuan,Yuan
3,8021626B0,Yuan,Yuan
3,802166980,US Dollar,"Yuan,US Dollar"
3,8021695E0,Yuan,
3,80216AC80,Yuan,
3,80216D0E0,Yuan,
3,802283730,Yuan,
3,8022F0730,Yuan,Yuan
3,802358C00,Yuan,Yuan
3,80235FB60,,Yuan
3,802362A50,Yuan,
3,802363120,Yuan,
3,802364710,Yuan,
3,8025C9C20,Yuan,
3,8026E47E0,,Yuan
3,8028830C0,,Yuan
3,8028D54E0,Yuan,
3,802964790,,Yuan
3,802B81680,,Yuan
3,802DA84C0,Yuan,Yuan
3,802F677C0,Yuan,Yuan
3,802F69970,,Yuan
3,802F6A250,Yuan,Yuan
3,802F6B840,Yuan,Yuan
3,802F71C60,Yuan,
3,802F73580,Yuan,Yuan
3,802F77400,Yuan,Yuan
3,802F7D7C0,Yuan,Yuan
3,802F81B70,Yuan,
3,802F87A80,Yuan,
3,802F88010,Yuan,
3,802F89B20,Yuan,Yuan
3,802F8B570,Yuan,Yuan
3,802F8B9B0,Yuan,
3,802F8C740,Yuan,Yuan
3,802F8DB50,Yuan,
3,802F8E6E0,,Yuan
3,802F8F1F0,Yuan,Yuan
3,802F95490,Yuan,Yuan
3,802F9AE30,,Yuan
3,802FBDE30,,Yuan
3,802FBEC10,Yuan,Yuan
3,802FBFC30,Yuan,
3,802FC0D50,Yuan,
3,802FC3430,,Yuan
3,802FC6400,"Ruble,Yuan","Yuan,Ruble"
3,802FC67D0,,Yuan
3,802FCA490,,Yuan
3,802FCAA20,,Yuan
3,802FCAC10,Yuan,Yuan
3,802FCB580,,Yuan
3,802FCB7F0,Yuan,Yuan
3,802FD10A0,,Yuan
3,802FD1270,,Yuan
3,802FD9FC0,"US Dollar,Yuan","Yuan,US Dollar"
3,802FDB9F0,,Yuan
3,802FDC1A0,"Canadian Dollar,Yuan","Yuan,Canadian Dollar"
3,802FE1430,,Yuan
3,802FEA1D0,Yuan,
3,802FED6A0,Yuan,Yuan
3,802FED6F0,,Yuan
3,802FEF6F0,Yuan,Yuan
3,802FF2B40,,Yuan
3,802FF2DB0,,Yuan
3,802FF4EB0,Yuan,Yuan
3,802FF54D0,Yuan,Yuan
3,802FFF960,Yuan,Yuan
3,803002670,,Yuan
3,803004540,,Yuan
3,803006490,Yuan,
3,803011030,,Yuan
3,803018DE0,,Yuan
3,80301B400,Yuan,
3,80301E780,,Yuan
3,80301FF00,Yuan,Yuan
3,803025800,Yuan,
3,803029320,,Yuan
3,80302E360,Yuan,Yuan
3,8030303E0,Yuan,
3,803035430,,Yuan
3,803035B70,Yuan,Yuan
3,803035D10,US Dollar,"Yuan,US Dollar"
3,803052460,,Yuan
3,803052500,,Yuan
3,803054C50,,Yuan
3,803055A90,Yuan,
3,803055E40,Yuan,
3,8030587B0,Yuan,Yuan
3,80305B150,,Yuan
3,803062CF0,Yuan,Yuan
3,80306B2F0,Yuan,Yuan
3,80306D4F0,Yuan,
3,80306EDE0,Yuan,
3,803070260,"Yuan,US Dollar","Yuan,US Dollar"
3,803076F80,Yuan,Yuan
3,803085240,,Yuan
3,803085C90,,Yuan
3,803087460,,Yuan
3,80308AC20,Yuan,
3,80308B8A0,,Yuan
3,80308C670,,Yuan
3,803090B50,,Yuan
3,8030941E0,Yuan,Yuan
3,8030971C0,,Yuan
3,80309A250,,Yuan
3,8030A49B0,,Yuan
3,8030A6240,,Yuan
3,8030AB770,,Yuan
3,8030EDD70,,Yuan
3,8030F4190,Yuan,
3,8030FB5F0,Yuan,Yuan
3,803106BB0,,Yuan
3,80310E5B0,Yuan,Yuan
3,803110240,US Dollar,"Yuan,US Dollar"
3,803111940,Yuan,Yuan
3,803114A60,,Yuan
3,803115370,,Yuan
3,8031156B0,,Yuan
3,803117130,,Yuan
3,8031181F0,Yuan,
3,803144800,Yuan,
3,8031A22A0,,Yuan
3,8031D6EB0,,Yuan
3,8031DDC20,"Yuan,Swiss Franc","Yuan,Swiss Franc"
3,8031DE490,Yuan,Yuan
3,8031EA090,Yuan,Yuan
3,8031EA570,,Yuan
3,803200EF0,,Yuan
3,80356CA90,Yuan,Yuan
3,80356D7E0,Yuan,
3,80356F5C0,Yuan,
3,803577320,,Yuan
3,803577A00,,Yuan
3,803578070,Yuan,
3,80358DD20,,Yuan
3,803591030,,Yuan
3,8035A65B0,,Yuan
3,8035AE5C0,,Yuan
3,8035B64F0,,Yuan
3,8035B8000,Euro,"Yuan,Euro"
3,8035BA070,Yuan,Yuan
3,8035C3450,Yuan,
3,8035C3E70,Yuan,
3,8035C4900,,Yuan
3,8035C5EF0,,Yuan
3,8035CB140,Yuan,
3,8035CE770,Yuan,
3,8035D4C40,Yuan,
3,8035D6C80,Yuan,
3,8035DA5B0,,Yuan
3,8035DEFA0,Yuan,
3,8035DF3D0,US Dollar,"Yuan,US Dollar"
3,8035E4BE0,Yuan,
3,8035E7550,Yuan,
3,8035F03C0,Yuan,Yuan
3,8035F76D0,Yuan,Yuan
3,803603F20,,Yuan
3,80360AE80,Yuan,
3,80360FF10,Yuan,Yuan
3,803612AB0,Yuan,
3,803614F80,,Yuan
3,803615620,Yuan,Yuan
3,8036175A0,Yuan,Yuan
3,803617F20,Yuan,
3,803625780,Yuan,
3,803626E70,Yuan,
3,80365B910,Yuan,
3,80365C210,,Yuan
3,8036600F0,Yuan,
3,803665770,"Yuan,US Dollar","Yuan,US Dollar"
3,803667ED0,,Yuan
3,80366AF30,Yuan,
3,80366E0B0,UK Pound,"Yuan,UK Pound"
3,80366EEF0,,Yuan
3,803670120,Yuan,
3,803670660,,Yuan
3,80367F7F0,,Yuan
3,803687780,Yuan,Yuan
3,803689000,Yuan,
3,80368B870,,Yuan
3,8036A5300,Yuan,Yuan
3,8036A5900,Yuan,
3,8036A6CE0,,Yuan
3,8036B0F20,,Yuan
3,8036C04E0,Yuan,
3,8036C0E10,,Yuan
3,8036C4B80,Yuan,
3,8036C8890,Yuan,
3,8036C8CF0,Yuan,Yuan
3,8036C9C10,Yuan,Yuan
3,8036CB800,Yuan,
3,8036CF020,Yuan,
3,8036D4E60,Yuan,
3,8036D4FA0,,Yuan
3,8036E9D70,Yuan,
3,8036EB990,,Yuan
3,8036ED0B0,Yuan,Yuan
3,80370ED50,,Yuan
3,803712360,Yuan,
3,803714720,Yuan,Yuan
3,8037CAE10,Yuan,
3,8037CF0D0,,Yuan
3,8037CFD90,Yuan,
3,8037D0EA0,Yuan,
3,8037E3520,,Yuan
3,8037E94B0,,Yuan
3,8037FA320,US Dollar,"Yuan,US Dollar"
3,803804A80,Yuan,
3,803809360,Yuan,
3,80380F9F0,,Yuan
3,803815BD0,,Yuan
3,80381F410,Yuan,
3,80381F4B0,,Yuan
3,803885410,,Yuan
3,803888450,,Yuan
3,80389DE10,,Yuan
3,8038AAF40,,Yuan
3,8038AD440,Yuan,
3,8038B21E0,"Yuan,US Dollar","Yuan,US Dollar"
3,8038B2710,,Yuan
3,8038B5420,Yuan,Yuan
3,8038B5660,Yuan,
3,8038C1D50,,Yuan
3,8038DA630,Yuan,
3,8038DAF30,US Dollar,"Yuan,US Dollar"
3,8038E8C00,Yuan,
3,80390EA50,Yuan,Yuan
3,8039162F0,Yuan,Yuan
3,803918990,Yuan,Yuan
3,8039191D0,Yuan,Yuan
3,80391B040,,Yuan
3,803922B50,US Dollar,"Yuan,US Dollar"
3,80392AB80,Yuan,
3,803934B90,,Yuan
3,803936610,,Yuan
3,80393F260,Yuan,
3,8039527D0,,Yuan
3,803958150,Yuan,
3,80395D7B0,Yuan,
3,8039790F0,,Yuan
3,8039798D0,Yuan,
3,80397B010,Yuan,Yuan
3,803985960,,Yuan
3,803996020,Canadian Dollar,"Yuan,Canadian Dollar"
3,803CC69E0,Rupee,Rupee
3,803CE6060,Yuan,
3,80465FB60,Yuan,Yuan
3,8047145B0,,Rupee
3,80478DA20,,Rupee
3,80478E770,,Rupee
3,804792FB0,Rupee,Rupee
3,804794960,Rupee,
3,8047964A0,,Rupee
3,8047A0B80,,Rupee
3,8047A2020,Rupee,
3,8047A5300,Rupee,
3,8047A5590,Rupee,Rupee
3,8047A9B10,Rupee,Rupee
3,8047ACE00,,Rupee
3,8047B00F0,Rupee,Rupee
3,8047B55C0,,Yuan
3,8047C1C80,,Rupee
3,8047C23E0,Rupee,
3,8047C2660,,Rupee
3,8047C2950,,Rupee
3,8047C4650,Rupee,
3,8047C5100,Rupee,Rupee
3,8047C5970,Rupee,Rupee
3,8047CA540,,Yuan
3,8047DEAE0,Yuan,
3,8047E40D0,Yuan,
3,8047FC9F0,,Yuan
3,804805BC0,Yuan,Yuan
3,8048069A0,Yuan,
3,804813850,Rupee,
3,804815670,,Rupee
3,804815EE0,,Rupee
3,80481AD70,Rupee,
3,80481C630,,Rupee
3,80481FDF0,,Rupee
3,804825AA0,,Rupee
3,804825DE0,,Rupee
3,80482B550,,Rupee
3,804895B10,Yuan,Yuan
3,8048979A0,Yuan,
3,8048982C0,Canadian Dollar,"Yuan,Canadian Dollar"
3,8048993C0,Yuan,
3,8048A10E0,,Yuan
3,8048ACD80,Yuan,Yuan
3,8048B9740,,Yuan
3,8048CAF20,,Yuan
3,80498A1F0,Rupee,
3,804998E60,,Rupee
3,80499A000,Rupee,Rupee
3,80499D550,,Rupee
3,8049A0B80,,Rupee
3,8049A3800,,Rupee
3,8049A4630,,Rupee
3,8049AAF40,Rupee,Rupee
3,8049AB3D0,Rupee,Rupee
3,8049AB4C0,,Rupee
3,8049AFE90,Rupee,Rupee
3,8049B5490,Rupee,Rupee
3,8049B9040,Rupee,Rupee
3,8049BBF70,Rupee,
3,8049C06E0,,Rupee
3,8049C7840,,Rupee
3,8049C9340,,Rupee
3,8049D5EB0,,Rupee
3,8049D9D10,,Rupee
3,8049DA1B0,,Rupee
3,8049DBC50,,Rupee
3,8049DCB80,,Rupee
3,8049DD1C0,,Rupee
3,8049DD2B0,Rupee,Rupee
3,8049DDCE0,,Rupee
3,8049DFAE0,,Rupee
3,8049E72C0,,Rupee
3,8049EAC60,,Rupee
3,8049EDDD0,,Rupee
3,8049EE550,Rupee,Rupee
3,8049F25E0,Rupee,
3,8049F6030,,Rupee
3,804A0F560,Rupee,Rupee
3,804A11720,Rupee,Rupee
3,804A11F40,,Rupee
3,804A144F0,,Rupee
3,804A14CF0,Rupee,
3,804A180C0,Rupee,
3,804A185A0,,Rupee
3,804A25C40,Rupee,Rupee
3,804A25D30,,Rupee
3,804A2B4F0,Rupee,Rupee
3,804A2B9A0,Rupee,
3,804A36C20,Rupee,Rupee
3,804A38B10,Rupee,Rupee
3,804A3BB10,US Dollar,"Rupee,US Dollar"
3,804A473B0,Rupee,Rupee
3,804A4F010,Rupee,
3,804A7E470,Rupee,Rupee
3,804A82B20,,Rupee
3,804A89280,,Rupee
3,804A89F80,Rupee,Rupee
3,804A8DBA0,Rupee,
3,804A96650,Rupee,Rupee
3,804A97D30,Rupee,Rupee
3,804A99D30,,Rupee
3,804A9B130,Rupee,Rupee
3,804AA0CC0,,Rupee
3,804AA3FD0,Rupee,Rupee
3,804AAF240,Rupee,
3,804AAF550,,Rupee
3,804AB10E0,,Rupee
3,804AB4290,Rupee,Rupee
3,804AB72F0,Rupee,
3,804AB89C0,,Rupee
3,804AC6650,,Rupee
3,804AC9DF0,Rupee,
3,804AD42E0,,Rupee
3,804ADB5F0,,Rupee
3,804AE3BB0,Rupee,Rupee
3,804B12140,,Rupee
3,804B12810,,Rupee
3,804B14D50,Rupee,
3,804B18320,,Rupee
3,804B1A210,,Rupee
3,804B1CD00,,Rupee
3,804B24680,,Rupee
3,804B26D70,,Rupee
3,804B27520,Rupee,Rupee
3,804B29560,,Rupee
3,804B34DA0,Rupee,Rupee
3,804B356D0,,Rupee
3,804B46250,Rupee,
3,804B4E140,,Rupee
3,804B533F0,Rupee,
3,804B58090,,Rupee
3,804B5A690,,Rupee
3,804B69080,Rupee,
3,804B760A0,,Rupee
3,804B7BBF0,Rupee,Rupee
3,804B7E900,,Rupee
3,804B7F560,,Rupee
3,804B86920,Rupee,Rupee
3,804B86921,Bitcoin,
3,804B8B720,,Rupee
3,804B8F840,Rupee,
3,804B926E0,Rupee,Rupee
3,804B94A20,Rupee,Rupee
3,804B97E10,Rupee,Rupee
3,804B97E11,,Bitcoin
3,804B9B570,Rupee,
3,804B9CB50,Rupee,Rupee
3,804B9CD40,Rupee,Rupee
3,804B9F1E0,Rupee,Rupee
3,804BAD9F0,,Rupee
3,804BB5AA0,Rupee,
3,804BC5060,Rupee,Rupee
3,804BC7FA0,Rupee,
3,804BD6490,Rupee,
3,804BDBBB0,,Rupee
3,804BDD940,Rupee,Rupee
3,804BE9900,Rupee,
3,804C01C50,,Rupee
3,804C0B870,Yuan,
3,804C0C7E0,Yuan,
3,804C110A0,Yuan,
3,804C1A490,,Rupee
3,804C29A10,Rupee,
3,804C5A5B0,Rupee,
3,804C68CF0,,Rupee
3,804C6D8E0,Rupee,
3,804C6E870,Rupee,Rupee
3,804C70680,Rupee,Rupee
3,804C86CB0,,Yuan
3,804C8BF40,Yuan,
3,804C941E0,Rupee,
3,804C95700,,Rupee
3,804CA48D0,Rupee,
3,804CA9590,Rupee,
3,804CB0430,,Rupee
3,804CB2130,Rupee,
3,804CBA0B0,Rupee,
3,804CBD570,,Rupee
3,804CC2390,Rupee,
3,804CC6460,Rupee,
3,804CC6B00,Rupee,
3,804CCEE00,,Rupee
3,804CEC6B0,,Rupee
3,804CFE0E0,Rupee,Rupee
3,804D3FF70,,Rupee
3,804D45D20,Rupee,
3,804D51B80,Rupee,
3,804D57F10,,Rupee
3,804D7CB20,Rupee,Rupee
3,804D80FF0,Rupee,
3,804D8B500,Rupee,
3,804DA13E0,,Rupee
3,804DA2C50,Rupee,Rupee
3,804DAA380,Rupee,Rupee
3,804DADE70,,Rupee
3,804DAE4F0,,Rupee
3,804DBB950,Rupee,
3,804DFC300,Rupee,
3,804DFDD00,Rupee,
3,804F04BB0,Rupee,
3,804F08400,Rupee,
3,804F0A580,Rupee,
3,804F273F0,Rupee,
3,804F28450,,Rupee
3,804F32840,,Rupee
3,804F39180,Yuan,Yuan
3,804F41AF0,,Yuan
3,804F459F0,Rupee,Rupee
3,804F47260,Rupee,
3,804F4C760,Rupee,
3,804F67270,Yuan,
3,804F788A0,,Rupee
3,804F7C580,,Rupee
3,804F81C40,Rupee,
3,804F854C0,,Rupee
3,804F9F9C0,,Rupee
3,804FA66E0,Rupee,Rupee
3,804FA6EB0,Rupee,
3,804FAA470,,Rupee
3,804FB9A70,Rupee,Rupee
3,804FBBFF0,Rupee,Rupee
3,804FC6F30,Rupee,Rupee
3,804FC71A0,,Rupee
3,804FC9EA0,Rupee,
3,804FDB390,,Rupee
3,804FE8330,Rupee,
3,8050025F0,Rupee,Rupee
3,805004CB0,Rupee,
3,80501BC50,Rupee,
3,8050255A0,,Rupee
3,80504B870,Rupee,
3,8050AB180,,Rupee
3,8050C5F80,Rupee,Rupee
3,8050EA630,Rupee,
3,8053439B0,Rupee,
3,805344880,,Rupee
3,805346060,,Rupee
3,80536C950,,Rupee
3,805391D10,Yuan,
3,8053CA560,Rupee,Rupee
3,8053CB190,Rupee,
3,8053FE6B0,,Rupee
3,80540A940,Rupee,Rupee
3,80540B830,,Rupee
3,8054292E0,,Rupee
3,80542D840,,Rupee
3,805452920,Rupee,
3,8054DFC90,Rupee,
3,8054EBF60,Rupee,
3,80550D4F0,Rupee,
3,80552FF80,Rupee,
3,8055F5630,Rupee,
3,80562E8E0,,Rupee
3,80562F250,Rupee,
3,805630E40,Rupee,
3,80564D800,Rupee,
3,80567A6D0,Rupee,
3,80568B1A0,Rupee,
3,8056945C0,Yuan,
3,805698420,Rupee,
3,80573A450,Rupee,
3,80576FB50,,Rupee
3,80579DBE0,Rupee,
3,805863F40,Rupee,
3,805874660,Rupee,
3,80587BD70,Rupee,
3,805944790,Rupee,
3,80597ECB0,Rupee,
3,805990DF0,"Rupee,Yen","Rupee,Yen"
3,80599CAA0,Rupee,
3,805C024F0,Rupee,
3,805C0B860,Rupee,Rupee
3,805C129E0,Rupee,
3,805C187B0,,Rupee
3,805C19C30,,Rupee
3,805C24620,Rupee,
3,805C26BA0,Rupee,
3,805C345A0,Rupee,
3,805C37720,,Rupee
3,805C52E80,Rupee,
3,805C59770,Rupee,
3,805C800A0,Rupee,
3,805CB52D0,,Rupee
3,805CFA4E0,Rupee,
3,805D54FA0,Rupee,
3,805DBB910,Rupee,Rupee
3,805E8FC40,Rupee,
3,805F08F80,Rupee,
3,805F12DF0,UK Pound,"Rupee,UK Pound"
3,805F42580,Rupee,
3,805F61720,Rupee,
3,805F7FD50,,Rupee
3,805FCA250,Rupee,
3,805FE8100,Rupee,Rupee
3,80607CC70,,Rupee
3,806095880,Rupee,
